UserID,Easy,Medium,Hard,Topics,T1 Easy,T1 Medium,T1 Hard,Tn_Level,Accuracy,No Of Attempts,Time Taken,Contest Rank,ContestID,Contest Weightage
U2965,134,63,30,19,4,3,3,463431,54.61,2,477,38,contest@2965,21-50
U2966,70,64,5,7,4,1,1,469821,87.54,17,324,12,contest@2966,21-50
U2967,63,61,20,20,4,2,1,787810,70.26,3,81,23,contest@2967,11-20
U2968,64,66,61,7,1,2,4,651592,67.21,17,326,88,contest@2968,51-100
U2969,56,6,18,10,5,4,3,503475,56.87,13,419,41,contest@2969,21-50
U2970,200,8,69,7,1,1,2,760736,98.53,18,61,52,contest@2970,51-100
U2971,16,84,28,20,2,5,4,206798,58.86,4,371,41,contest@2971,11-20
U2972,35,11,15,11,2,2,5,230717,75.0,20,393,77,contest@2972,1-10
U2973,38,96,31,3,3,3,2,488943,77.86,14,436,2,contest@2973,21-50
U2974,36,41,55,8,4,1,5,357182,76.13,4,138,56,contest@2974,21-50
U2975,171,100,66,19,1,2,5,564604,79.2,17,312,78,contest@2975,21-50
U2976,182,76,10,10,5,3,2,218078,61.1,14,435,18,contest@2976,1-10
U2977,150,56,26,20,4,1,4,715588,58.65,3,278,90,contest@2977,21-50
U2978,11,91,84,15,5,3,4,532776,79.2,10,296,15,contest@2978,21-50
U2979,33,16,51,12,4,3,3,475648,87.95,5,27,46,contest@2979,1-10
U2980,91,51,78,4,1,2,2,504696,60.9,6,125,27,contest@2980,11-20
U2981,117,88,65,3,5,5,1,608559,62.08,2,288,12,contest@2981,21-50
U2982,67,73,51,10,3,2,1,557366,60.84,12,25,16,contest@2982,51-100
U2983,31,36,96,14,1,5,4,257621,93.14,15,373,80,contest@2983,1-10
U2984,22,59,53,20,1,5,2,996796,92.73,11,344,57,contest@2984,21-50
U2985,87,82,40,15,5,3,4,229430,67.65,2,334,19,contest@2985,11-20
U2986,131,16,98,13,5,1,2,931671,97.24,14,78,79,contest@2986,1-10
U2987,188,75,82,20,1,3,4,663456,92.34,15,61,56,contest@2987,1-10
U2988,81,44,66,17,4,5,4,601218,93.38,9,32,90,contest@2988,21-50
U2989,186,74,26,8,3,5,3,581132,62.16,20,282,21,contest@2989,1-10
U2990,113,41,35,16,5,1,1,991713,62.38,9,94,19,contest@2990,1-10
U2991,185,33,9,6,4,5,5,982288,92.76,1,263,73,contest@2991,21-50
U2992,71,48,87,20,2,1,4,161811,58.99,11,122,2,contest@2992,21-50
U2993,94,42,68,9,5,3,5,164268,79.44,19,174,62,contest@2993,11-20
U2994,175,74,69,18,2,2,5,683282,72.06,11,84,77,contest@2994,1-10
U2995,14,95,92,13,1,3,5,760282,68.35,5,43,69,contest@2995,1-10
U2996,148,94,13,20,1,3,3,386910,90.44,18,410,74,contest@2996,21-50
U2997,182,69,86,14,3,4,4,341094,73.32,14,23,39,contest@2997,11-20
U2998,101,46,65,3,5,2,1,261681,97.09,11,201,73,contest@2998,51-100
U2999,150,27,11,20,4,5,1,421413,70.73,5,333,39,contest@2999,1-10
U3000,38,16,68,7,5,4,5,320012,77.37,10,465,72,contest@3000,1-10
U3001,160,15,39,6,3,3,2,814892,57.13,10,6,74,contest@3001,51-100
U3002,147,54,67,8,1,5,3,433322,88.26,18,194,65,contest@3002,1-10
U3003,56,7,53,3,3,1,1,785546,70.58,9,425,23,contest@3003,11-20
U3004,40,78,78,12,2,2,1,396492,86.68,3,443,13,contest@3004,11-20
U3005,33,90,19,3,1,1,2,952408,59.36,3,485,25,contest@3005,11-20
U3006,152,34,47,13,3,1,3,475972,96.39,1,470,4,contest@3006,1-10
U3007,78,22,35,6,3,2,2,436945,65.83,8,106,5,contest@3007,11-20
U3008,147,27,59,18,2,2,5,959891,56.76,3,172,87,contest@3008,51-100
U3009,195,49,30,20,2,3,3,762662,51.29,8,1,10,contest@3009,11-20
U3010,135,87,75,20,4,2,3,168929,98.28,10,217,74,contest@3010,21-50
U3011,113,25,59,11,5,3,3,213999,98.23,10,189,56,contest@3011,51-100
U3012,83,17,45,15,3,2,5,943432,97.3,8,180,69,contest@3012,21-50
U3013,89,36,77,20,5,2,5,856992,71.11,20,7,33,contest@3013,21-50
U3014,40,17,26,6,4,3,2,378671,86.01,10,56,25,contest@3014,1-10
U3015,44,5,58,9,3,5,1,434349,83.02,3,344,98,contest@3015,51-100
U3016,111,39,12,16,4,5,1,468762,95.0,9,80,24,contest@3016,21-50
U3017,51,29,36,9,5,5,4,982565,57.92,6,283,63,contest@3017,21-50
U3018,24,85,57,9,1,2,4,888975,98.93,17,46,35,contest@3018,51-100
U3019,38,66,57,20,5,2,3,330148,72.83,15,203,9,contest@3019,11-20
U3020,132,61,71,12,1,5,3,920722,54.59,12,46,42,contest@3020,1-10
U3021,86,71,81,6,5,2,5,109668,61.69,6,312,81,contest@3021,21-50
U3022,25,13,13,15,3,5,4,704814,77.99,10,156,61,contest@3022,11-20
U3023,105,96,43,15,1,5,4,478085,51.22,15,71,28,contest@3023,21-50
U3024,118,17,51,10,5,3,4,202823,71.77,11,454,51,contest@3024,21-50
U3025,91,18,67,13,5,5,4,373949,67.28,17,445,53,contest@3025,21-50
U3026,122,68,40,15,3,1,5,501705,94.48,2,400,33,contest@3026,21-50
U3027,92,68,88,16,5,1,2,384173,86.92,13,320,3,contest@3027,1-10
U3028,14,34,33,4,2,3,2,870736,56.86,18,165,21,contest@3028,51-100
U3029,127,6,6,9,3,2,2,311235,55.81,14,450,65,contest@3029,51-100
U3030,50,36,63,7,1,2,2,457326,80.65,19,121,25,contest@3030,1-10
U3031,92,8,44,19,1,5,5,988188,92.9,11,316,37,contest@3031,21-50
U3032,140,29,46,11,4,2,2,411589,96.43,18,223,68,contest@3032,1-10
U3033,129,39,24,18,5,1,5,344425,71.38,20,384,34,contest@3033,1-10
U3034,13,89,75,3,3,4,4,218903,50.3,14,54,31,contest@3034,11-20
U3035,140,99,61,8,4,1,4,584709,65.88,18,449,20,contest@3035,1-10
U3036,116,100,14,4,5,1,1,974954,79.82,3,230,26,contest@3036,11-20
U3037,60,8,15,3,4,4,3,817374,78.57,18,131,26,contest@3037,1-10
U3038,90,70,45,13,1,5,1,593796,74.96,6,5,78,contest@3038,51-100
U3039,115,12,81,16,4,4,5,213423,66.49,2,221,31,contest@3039,1-10
U3040,19,57,15,3,4,2,3,869594,79.62,19,139,41,contest@3040,11-20
U3041,131,44,68,15,3,3,2,134744,87.95,13,396,11,contest@3041,21-50
U3042,18,60,20,3,3,3,5,716743,97.0,19,233,9,contest@3042,11-20
U3043,116,79,28,20,2,4,2,296470,70.45,15,20,4,contest@3043,11-20
U3044,139,85,86,20,4,3,4,557750,60.93,13,218,92,contest@3044,51-100
U3045,15,58,93,20,1,3,3,802112,59.44,20,204,37,contest@3045,21-50
U3046,64,96,53,19,3,5,2,427187,78.06,16,467,50,contest@3046,11-20
U3047,18,96,30,9,5,5,2,883541,72.33,14,273,51,contest@3047,11-20
U3048,104,71,33,8,3,1,5,182882,83.64,14,205,10,contest@3048,11-20
U3049,127,90,7,10,1,5,5,594731,73.96,6,156,78,contest@3049,51-100
U3050,118,22,72,9,5,5,3,599676,66.63,14,148,64,contest@3050,51-100
U3051,32,44,34,3,1,3,4,604230,84.04,8,116,19,contest@3051,21-50
U3052,43,50,75,16,4,5,4,839603,57.53,13,390,39,contest@3052,1-10
U3053,163,84,71,7,1,4,3,375692,98.31,10,411,15,contest@3053,51-100
U3054,159,60,46,13,5,2,2,786548,60.99,18,397,16,contest@3054,1-10
U3055,186,63,55,19,2,2,1,899563,85.96,8,98,19,contest@3055,51-100
U3056,28,33,66,3,3,3,3,604630,60.56,13,391,3,contest@3056,1-10
U3057,62,93,39,3,1,2,1,114971,93.28,6,241,79,contest@3057,1-10
U3058,24,97,48,8,4,4,3,211218,91.09,1,479,22,contest@3058,1-10
U3059,183,54,91,7,5,4,2,467986,75.29,8,159,61,contest@3059,51-100
U3060,36,84,97,8,1,3,5,243366,56.97,12,191,50,contest@3060,11-20
U3061,174,59,33,8,1,2,3,265277,59.11,4,150,19,contest@3061,11-20
U3062,179,95,43,13,3,3,3,225129,91.68,3,41,96,contest@3062,51-100
U3063,74,46,53,8,3,2,3,952356,61.33,20,198,78,contest@3063,21-50
U3064,30,85,48,20,3,4,5,714806,68.74,15,386,56,contest@3064,1-10
U3065,42,77,48,3,1,3,5,640977,82.33,7,463,13,contest@3065,11-20
U3066,79,94,34,9,5,2,5,574871,82.4,17,10,10,contest@3066,21-50
U3067,168,59,23,10,3,2,2,482309,86.61,12,46,52,contest@3067,21-50
U3068,32,84,38,20,5,1,4,158209,56.62,20,66,98,contest@3068,11-20
U3069,83,21,61,19,3,2,4,893472,79.91,17,123,63,contest@3069,11-20
U3070,58,95,69,20,3,1,4,228487,97.15,16,321,23,contest@3070,1-10
U3071,161,94,36,11,4,2,2,748555,99.91,15,447,57,contest@3071,1-10
U3072,71,9,88,18,5,4,4,816825,58.96,20,102,6,contest@3072,1-10
U3073,32,96,28,11,5,1,1,468634,62.75,16,28,46,contest@3073,51-100
U3074,106,24,36,7,2,3,3,152225,80.41,7,125,27,contest@3074,11-20
U3075,121,51,34,8,3,1,5,188917,53.92,15,424,74,contest@3075,51-100
U3076,55,62,76,11,3,4,3,727144,74.56,12,312,68,contest@3076,51-100
U3077,174,13,83,20,2,1,1,341399,98.25,16,231,65,contest@3077,51-100
U3078,82,91,38,18,5,5,5,395302,79.82,7,103,21,contest@3078,21-50
U3079,78,99,37,6,4,3,3,895677,88.26,11,214,55,contest@3079,11-20
U3080,115,51,72,6,2,2,2,984242,71.8,9,497,57,contest@3080,51-100
U3081,191,81,86,18,3,1,4,838317,95.67,6,282,88,contest@3081,51-100
U3082,113,74,45,18,3,1,3,672970,80.8,16,466,44,contest@3082,11-20
U3083,121,35,6,7,5,1,2,414701,58.19,5,316,32,contest@3083,11-20
U3084,164,33,68,4,5,1,4,325072,86.4,9,12,54,contest@3084,11-20
U3085,167,15,38,18,3,3,4,472929,88.65,3,324,27,contest@3085,21-50
U3086,143,97,60,4,4,1,1,374700,72.91,9,4,85,contest@3086,51-100
U3087,38,83,95,7,3,1,5,452788,69.64,6,338,64,contest@3087,21-50
U3088,102,26,48,12,1,1,4,175917,75.92,13,301,55,contest@3088,1-10
U3089,198,25,84,15,4,5,2,201387,60.51,16,489,52,contest@3089,11-20
U3090,76,85,20,14,5,1,5,483049,59.16,5,146,86,contest@3090,51-100
U3091,145,84,11,4,4,3,3,225245,93.36,1,73,15,contest@3091,51-100
U3092,58,84,50,17,4,4,1,810876,67.0,16,119,6,contest@3092,21-50
U3093,44,30,36,5,4,4,3,287027,66.92,3,230,4,contest@3093,51-100
U3094,38,5,61,6,4,5,5,641921,65.16,9,168,19,contest@3094,21-50
U3095,89,37,60,6,1,1,4,343126,73.49,18,433,50,contest@3095,1-10
U3096,32,63,89,7,5,5,1,930205,79.19,6,371,69,contest@3096,11-20
U3097,22,68,84,8,2,4,3,304808,66.26,2,85,83,contest@3097,11-20
U3098,72,13,5,12,2,3,1,956232,97.73,2,317,35,contest@3098,21-50
U3099,85,59,73,12,2,4,2,589772,65.04,4,108,59,contest@3099,1-10
U3100,41,87,22,7,3,4,2,471068,82.83,7,96,82,contest@3100,21-50
U3101,45,15,96,14,4,2,4,871495,88.33,16,376,66,contest@3101,21-50
U3102,36,15,47,9,2,3,4,869569,78.64,2,373,19,contest@3102,51-100
U3103,85,63,81,5,1,1,1,697156,86.46,18,203,32,contest@3103,1-10
U3104,143,70,77,7,1,3,3,945932,99.06,4,441,30,contest@3104,11-20
U3105,21,12,86,18,1,5,5,722992,54.23,19,311,2,contest@3105,51-100
U3106,85,67,57,6,1,1,4,503953,67.2,8,10,83,contest@3106,51-100
U3107,160,6,97,15,4,5,4,609347,75.76,9,208,19,contest@3107,11-20
U3108,21,32,93,4,4,2,5,307335,51.68,13,323,99,contest@3108,21-50
U3109,34,90,65,8,4,4,1,589321,68.56,15,435,95,contest@3109,1-10
U3110,28,33,72,15,4,5,4,221138,81.33,6,58,73,contest@3110,1-10
U3111,124,79,79,19,4,1,4,624505,88.44,18,175,83,contest@3111,1-10
U3112,35,34,86,17,1,1,4,471498,88.05,12,53,8,contest@3112,11-20
U3113,75,38,10,13,3,2,2,423983,78.04,12,217,3,contest@3113,1-10
U3114,109,71,98,8,3,5,4,441760,70.6,13,205,42,contest@3114,11-20
U3115,101,68,19,5,2,2,3,970987,75.25,11,35,65,contest@3115,21-50
U3116,174,33,99,16,2,5,4,770834,74.12,17,82,84,contest@3116,21-50
U3117,171,56,52,16,1,5,2,251512,76.43,16,454,100,contest@3117,21-50
U3118,172,20,17,19,4,3,1,958289,57.46,19,494,26,contest@3118,51-100
U3119,48,46,94,5,1,2,5,407562,85.67,17,41,10,contest@3119,11-20
U3120,57,29,82,16,3,5,5,240095,95.26,15,255,39,contest@3120,11-20
U3121,191,56,71,14,2,5,4,328433,51.16,15,268,52,contest@3121,1-10
U3122,66,70,15,4,3,1,2,618636,77.89,10,363,53,contest@3122,51-100
U3123,38,43,17,12,4,3,3,645472,56.65,13,391,76,contest@3123,21-50
U3124,109,56,45,5,4,5,5,194047,53.81,6,257,17,contest@3124,21-50
U3125,100,77,29,14,1,4,3,817248,95.49,5,484,42,contest@3125,1-10
U3126,163,57,50,16,2,2,1,792215,90.48,14,6,64,contest@3126,51-100
U3127,165,36,75,5,2,4,1,217238,87.19,12,469,100,contest@3127,21-50
U3128,82,92,32,10,4,2,3,284153,73.87,1,249,59,contest@3128,11-20
U3129,165,66,91,13,1,5,1,752721,85.79,3,51,2,contest@3129,51-100
U3130,12,56,82,3,5,4,1,738368,56.4,14,442,75,contest@3130,21-50
U3131,192,45,25,12,2,5,4,354687,76.64,5,237,71,contest@3131,1-10
U3132,118,48,5,10,1,4,2,594328,54.72,12,160,16,contest@3132,21-50
U3133,112,12,93,16,4,3,3,628490,65.65,8,478,26,contest@3133,51-100
U3134,185,88,32,20,3,3,4,708298,80.54,9,26,71,contest@3134,51-100
U3135,72,32,77,14,2,5,5,996048,93.81,10,91,16,contest@3135,51-100
U3136,31,65,42,10,4,1,4,173617,69.09,14,306,95,contest@3136,11-20
U3137,194,8,62,7,5,4,2,944129,68.58,18,42,79,contest@3137,21-50
U3138,117,32,12,7,1,2,3,255227,98.02,5,466,65,contest@3138,21-50
U3139,66,6,98,17,3,2,2,323701,95.62,3,154,3,contest@3139,1-10
U3140,146,13,21,11,1,4,2,176230,76.76,13,137,32,contest@3140,1-10
U3141,185,41,16,3,2,3,2,638871,99.66,3,426,14,contest@3141,51-100
U3142,49,58,34,16,3,4,1,684901,88.77,5,68,62,contest@3142,21-50
U3143,75,40,65,20,5,2,2,192393,75.26,6,277,26,contest@3143,51-100
U3144,191,24,94,3,2,3,1,389416,64.96,19,292,85,contest@3144,51-100
U3145,22,85,27,18,3,5,4,111246,62.22,20,48,5,contest@3145,1-10
U3146,100,27,42,13,3,3,5,790582,67.48,16,51,49,contest@3146,21-50
U3147,76,75,12,10,3,2,1,794519,96.25,6,389,34,contest@3147,21-50
U3148,166,34,72,12,3,3,5,104742,75.46,2,482,99,contest@3148,51-100
U3149,141,85,75,11,2,4,3,370013,52.77,5,41,48,contest@3149,1-10
U3150,113,58,10,7,1,1,4,206859,55.86,13,392,12,contest@3150,11-20
U3151,118,69,22,5,2,2,5,808715,88.71,12,70,96,contest@3151,51-100
U3152,178,90,62,10,1,1,4,858711,87.44,20,319,48,contest@3152,21-50
U3153,53,65,97,18,2,1,5,338691,55.52,10,307,87,contest@3153,1-10
U3154,73,65,26,3,2,3,4,429146,75.74,8,92,25,contest@3154,1-10
U3155,23,67,22,10,2,1,2,643099,75.59,13,237,69,contest@3155,21-50
U3156,50,18,91,15,1,4,4,263607,83.14,6,25,66,contest@3156,11-20
U3157,185,93,61,8,5,2,2,618917,65.3,17,362,9,contest@3157,51-100
U3158,120,54,25,16,3,1,3,542965,73.47,20,253,30,contest@3158,11-20
U3159,169,22,50,20,4,4,2,647461,93.39,14,445,20,contest@3159,11-20
U3160,147,50,51,17,1,2,5,873451,51.84,1,223,65,contest@3160,11-20
U3161,190,51,92,16,2,5,4,508255,92.15,13,86,49,contest@3161,51-100
U3162,102,69,86,12,1,5,2,175641,69.01,19,86,86,contest@3162,51-100
U3163,73,14,10,7,1,1,5,501876,99.18,5,66,20,contest@3163,1-10
U3164,83,78,5,20,5,4,4,820511,92.56,17,173,4,contest@3164,51-100
U3165,182,73,77,4,2,2,4,738290,53.57,11,401,15,contest@3165,11-20
U3166,60,63,95,4,3,5,4,228527,97.1,8,242,28,contest@3166,1-10
U3167,176,39,10,7,4,4,4,484052,95.63,7,40,24,contest@3167,21-50
U3168,100,66,68,8,2,1,4,656935,92.28,2,120,19,contest@3168,11-20
U3169,80,98,98,16,4,1,1,591516,62.07,17,261,75,contest@3169,1-10
U3170,32,15,29,16,1,1,4,779317,72.35,8,416,4,contest@3170,21-50
U3171,90,42,15,13,4,2,4,123306,82.57,4,250,21,contest@3171,11-20
U3172,132,56,50,12,3,3,1,896281,59.33,10,439,8,contest@3172,51-100
U3173,71,55,54,6,4,3,3,402424,58.57,10,171,21,contest@3173,11-20
U3174,98,85,97,15,3,3,5,213705,98.29,16,416,49,contest@3174,51-100
U3175,29,62,81,16,5,4,1,861453,66.61,6,476,5,contest@3175,1-10
U3176,192,31,77,17,5,5,1,275463,72.57,4,4,92,contest@3176,51-100
U3177,11,19,58,11,3,4,3,923722,82.94,12,1,5,contest@3177,51-100
U3178,100,14,17,8,2,5,3,918951,69.75,17,456,27,contest@3178,51-100
U3179,55,63,6,19,1,5,1,734779,54.13,4,340,8,contest@3179,11-20
U3180,90,65,79,4,4,2,3,250975,73.64,4,367,50,contest@3180,11-20
U3181,181,86,21,17,2,5,2,701439,75.09,20,247,67,contest@3181,11-20
U3182,196,66,94,6,2,3,1,576420,99.1,14,255,89,contest@3182,51-100
U3183,199,5,54,13,1,5,3,619935,63.13,16,328,30,contest@3183,11-20
U3184,193,19,22,15,5,3,4,156171,91.72,20,13,57,contest@3184,21-50
U3185,44,90,94,16,1,1,3,413494,89.58,7,434,69,contest@3185,11-20
U3186,21,92,36,19,5,3,2,807099,63.18,17,106,82,contest@3186,51-100
U3187,193,16,41,20,4,4,5,232374,70.89,4,165,1,contest@3187,51-100
U3188,88,33,16,18,5,4,3,279827,84.72,9,84,7,contest@3188,11-20
U3189,154,65,81,6,4,1,4,521106,50.14,2,346,23,contest@3189,21-50
U3190,74,95,54,13,4,5,1,436519,96.52,7,420,52,contest@3190,21-50
U3191,16,16,25,20,3,2,2,430142,71.2,18,76,21,contest@3191,51-100
U3192,112,26,30,9,1,1,4,618153,93.25,16,16,66,contest@3192,1-10
U3193,161,55,85,14,5,3,3,945898,78.28,9,97,75,contest@3193,11-20
U3194,104,68,13,12,1,2,3,854722,51.96,1,77,28,contest@3194,21-50
U3195,162,33,37,18,1,1,5,933982,90.43,2,336,71,contest@3195,1-10
U3196,108,61,60,13,4,3,5,993739,56.01,3,92,63,contest@3196,51-100
U3197,164,33,77,6,3,5,2,100305,92.99,9,211,37,contest@3197,21-50
U3198,172,33,96,9,1,1,1,642103,50.38,11,94,59,contest@3198,51-100
U3199,111,78,63,20,2,1,3,411678,77.22,20,317,94,contest@3199,51-100
U3200,147,55,93,5,5,2,2,234056,52.57,15,367,56,contest@3200,11-20
U3201,30,61,42,16,5,3,1,185410,77.42,13,330,61,contest@3201,11-20
U3202,16,35,49,6,5,4,2,146230,97.73,5,365,69,contest@3202,51-100
U3203,184,98,18,15,5,1,1,222043,71.52,17,107,99,contest@3203,1-10
U3204,100,62,61,11,2,3,2,577706,58.35,12,76,37,contest@3204,1-10
U3205,11,23,16,14,1,1,3,556484,82.69,16,101,34,contest@3205,21-50
U3206,161,37,43,5,5,4,1,582006,99.26,17,61,24,contest@3206,51-100
U3207,115,24,48,17,5,4,2,655804,59.99,1,85,42,contest@3207,1-10
U3208,39,42,21,12,5,3,5,812878,65.96,6,372,84,contest@3208,21-50
U3209,20,66,45,9,1,4,1,736401,79.76,3,277,71,contest@3209,11-20
U3210,91,35,50,4,5,2,1,628778,95.41,16,329,65,contest@3210,21-50
U3211,191,61,77,13,1,3,3,645209,55.12,19,489,77,contest@3211,51-100
U3212,155,17,25,9,4,5,3,701553,89.99,1,350,76,contest@3212,1-10
U3213,185,14,97,12,2,2,4,464334,63.41,15,280,81,contest@3213,11-20
U3214,55,72,96,9,5,3,5,154044,56.3,4,430,24,contest@3214,1-10
U3215,168,46,95,5,4,5,2,140116,60.68,7,46,80,contest@3215,21-50
U3216,125,17,31,15,2,2,5,873628,84.32,18,490,23,contest@3216,1-10
U3217,70,75,58,15,2,4,2,794087,56.83,14,377,67,contest@3217,51-100
U3218,67,29,63,16,1,4,2,697715,50.92,15,140,48,contest@3218,1-10
U3219,151,40,42,6,5,2,1,761918,61.88,14,101,77,contest@3219,51-100
U3220,161,33,31,9,1,4,4,921586,74.86,12,394,1,contest@3220,51-100
U3221,135,16,66,7,3,2,3,169095,80.83,3,123,86,contest@3221,1-10
U3222,120,66,27,16,4,3,4,678738,94.7,8,17,47,contest@3222,21-50
U3223,85,52,35,3,2,4,3,654471,95.6,18,20,57,contest@3223,1-10
U3224,186,93,71,14,1,4,1,408236,61.19,14,161,23,contest@3224,1-10
U3225,121,48,99,14,2,3,1,937806,90.17,8,13,83,contest@3225,51-100
U3226,134,11,69,12,5,4,4,729930,90.94,15,34,91,contest@3226,21-50
U3227,175,27,95,17,5,5,5,896429,80.63,11,3,42,contest@3227,11-20
U3228,105,84,61,12,4,3,4,751277,81.59,11,358,51,contest@3228,1-10
U3229,67,62,52,8,2,3,5,312225,66.86,9,343,42,contest@3229,51-100
U3230,126,96,43,4,2,4,1,218601,90.31,20,123,87,contest@3230,51-100
U3231,98,66,32,6,1,2,1,726808,85.4,20,302,8,contest@3231,51-100
U3232,56,72,24,7,2,5,4,131883,98.43,11,482,74,contest@3232,21-50
U3233,101,84,56,20,1,5,1,505557,50.86,17,303,6,contest@3233,11-20
U3234,187,60,13,7,5,4,1,236746,66.36,13,437,90,contest@3234,1-10
U3235,198,90,16,6,4,2,5,362167,91.91,8,148,24,contest@3235,21-50
U3236,122,64,81,9,2,5,2,163725,95.18,10,113,11,contest@3236,21-50
U3237,180,37,22,3,5,2,5,786288,82.29,20,309,19,contest@3237,51-100
U3238,148,24,42,16,3,3,4,577590,89.34,11,335,26,contest@3238,51-100
U3239,71,32,63,20,3,1,1,643710,76.29,4,148,27,contest@3239,11-20
U3240,71,60,52,11,4,1,5,100694,65.32,19,144,73,contest@3240,1-10
U3241,88,90,38,18,3,4,2,771401,57.01,16,26,22,contest@3241,51-100
U3242,65,7,74,10,5,4,5,543097,91.8,1,204,61,contest@3242,1-10
U3243,145,14,20,20,3,1,5,215812,69.08,17,183,43,contest@3243,51-100
U3244,183,81,39,13,2,1,5,430958,90.52,12,434,73,contest@3244,11-20
U3245,44,7,88,13,4,2,5,323307,91.45,16,35,82,contest@3245,1-10
U3246,172,97,83,8,4,5,1,346249,82.88,3,206,33,contest@3246,1-10
U3247,144,63,92,17,4,5,1,651529,74.39,8,16,16,contest@3247,51-100
U3248,61,41,61,6,4,4,2,796581,93.83,11,146,6,contest@3248,1-10
U3249,132,30,81,6,3,3,1,937996,81.47,19,3,96,contest@3249,11-20
U3250,184,64,82,7,2,1,1,955357,81.75,20,124,59,contest@3250,11-20
U3251,89,29,93,3,1,4,1,798732,83.69,12,115,60,contest@3251,21-50
U3252,30,40,73,12,2,5,1,742488,51.99,9,136,60,contest@3252,1-10
U3253,177,40,70,7,2,2,3,512057,69.25,15,422,66,contest@3253,11-20
U3254,87,71,43,18,5,5,4,234034,65.93,17,181,71,contest@3254,21-50
U3255,12,87,81,3,5,3,5,508589,53.27,7,313,62,contest@3255,11-20
U3256,38,93,24,4,3,1,3,129217,83.34,10,383,79,contest@3256,51-100
U3257,130,21,95,14,3,3,1,271431,71.17,18,351,25,contest@3257,1-10
U3258,69,56,60,15,1,3,4,719595,88.07,11,91,84,contest@3258,11-20
U3259,83,53,72,19,1,5,5,314233,88.74,3,270,89,contest@3259,1-10
U3260,83,10,6,12,5,5,2,951368,85.61,3,366,95,contest@3260,11-20
U3261,191,91,53,5,5,3,1,202172,70.62,10,10,20,contest@3261,51-100
U3262,25,43,96,9,5,4,5,620725,81.99,7,438,26,contest@3262,51-100
U3263,77,27,54,12,2,2,2,189403,97.55,4,305,25,contest@3263,1-10
U3264,113,91,84,10,2,4,4,205964,66.96,1,153,86,contest@3264,1-10
U3265,49,43,89,6,3,1,1,402633,55.52,6,331,47,contest@3265,11-20
U3266,121,76,22,13,2,5,2,674249,90.79,11,222,76,contest@3266,1-10
U3267,133,43,78,5,5,5,5,514203,54.09,8,178,25,contest@3267,21-50
U3268,61,52,70,13,5,3,5,615217,67.36,9,207,94,contest@3268,51-100
U3269,142,39,66,18,2,4,2,954060,54.4,20,490,71,contest@3269,51-100
U3270,36,86,45,4,2,4,3,637913,90.93,8,288,90,contest@3270,21-50
U3271,184,13,26,13,3,3,4,716257,60.38,1,155,48,contest@3271,21-50
U3272,48,15,14,15,1,1,4,674857,54.51,11,291,49,contest@3272,11-20
U3273,161,68,29,4,3,3,3,661453,78.55,19,104,64,contest@3273,51-100
U3274,169,32,56,17,1,5,5,432194,54.49,15,376,61,contest@3274,1-10
U3275,190,65,81,3,3,4,5,494253,52.77,10,290,73,contest@3275,21-50
U3276,118,38,48,16,5,5,5,763114,79.52,20,334,40,contest@3276,21-50
U3277,200,32,60,19,1,5,2,115109,82.15,2,450,18,contest@3277,21-50
U3278,116,92,98,3,5,2,4,878527,51.32,20,397,95,contest@3278,51-100
U3279,190,54,22,10,2,4,5,294739,90.68,16,484,82,contest@3279,11-20
U3280,48,100,69,8,5,4,2,151047,85.23,3,392,58,contest@3280,51-100
U3281,67,34,14,12,3,5,3,115693,53.98,3,360,17,contest@3281,1-10
U3282,58,47,81,14,5,3,2,419465,91.01,4,62,78,contest@3282,51-100
U3283,90,29,53,14,5,4,4,881514,95.04,19,41,22,contest@3283,21-50
U3284,41,41,10,16,1,2,2,351849,51.21,16,461,97,contest@3284,51-100
U3285,86,78,9,13,4,3,3,892685,74.13,3,47,99,contest@3285,21-50
U3286,151,15,43,18,5,2,2,979880,91.74,15,375,51,contest@3286,1-10
U3287,130,75,13,15,5,1,3,584564,72.09,15,130,48,contest@3287,51-100
U3288,100,66,10,9,1,5,3,893048,59.25,14,439,46,contest@3288,1-10
U3289,53,47,53,19,5,1,4,935936,93.83,11,53,42,contest@3289,51-100
U3290,61,15,8,6,4,1,2,464593,61.42,3,89,53,contest@3290,51-100
U3291,168,40,33,8,4,5,5,589280,98.51,7,4,47,contest@3291,1-10
U3292,66,90,69,20,1,1,1,486292,61.75,1,99,98,contest@3292,21-50
U3293,31,74,22,11,4,3,1,345786,70.71,12,63,16,contest@3293,11-20
U3294,149,72,33,6,5,4,3,468766,68.71,3,290,53,contest@3294,51-100
U3295,93,78,42,17,3,4,3,648659,55.24,1,337,66,contest@3295,21-50
U3296,20,39,91,4,5,5,3,509178,82.85,13,364,15,contest@3296,51-100
U3297,120,92,13,13,4,5,5,153134,57.8,9,250,89,contest@3297,51-100
U3298,69,58,72,17,5,1,3,578910,70.23,13,356,93,contest@3298,51-100
U3299,173,18,95,3,1,4,5,470441,56.72,13,78,3,contest@3299,51-100
U3300,115,82,13,16,1,3,1,218706,52.3,3,337,99,contest@3300,11-20
U3301,144,18,11,18,2,2,3,658217,96.27,11,54,22,contest@3301,21-50
U3302,67,17,61,8,5,4,1,311797,81.73,12,67,87,contest@3302,21-50
U3303,88,62,28,12,4,3,5,626071,79.78,18,356,31,contest@3303,1-10
