UserID,No. Of Contests,No. of Questions,Easy,Medium,Hard,Topics,T1 Easy,T1 Medium,T1 Hard,Tn_Level,Accuracy,No Of Attempts,Time Taken,Platform Rank
U2685,9,410,40,52,85,3,2,4,4,648516,83.23,8,283,N1
U2686,19,432,160,20,36,12,4,2,1,818456,54.66,3,280,N5
U2687,5,250,18,99,28,12,1,1,2,578062,89.85,6,158,N3
U2688,2,257,85,72,70,8,2,3,5,743325,68.52,11,1,N1
U2689,9,373,20,25,97,10,5,2,2,374507,99.78,20,309,N3
U2690,4,91,39,100,75,18,3,3,2,227897,53.21,1,211,N5
U2691,2,240,175,72,97,20,3,3,2,833115,92.27,7,47,N3
U2692,15,446,136,43,18,7,2,1,3,990754,57.94,19,316,N3
U2693,10,432,130,49,53,12,3,2,2,141742,69.43,19,280,N3
U2694,18,323,173,23,18,10,2,1,3,178442,72.16,11,42,N5
U2695,2,152,125,64,25,8,1,1,2,743628,83.5,7,394,N4
U2696,11,336,37,64,48,12,2,1,1,123754,63.71,5,207,N4
U2697,7,148,14,22,75,4,3,3,4,247070,73.25,6,88,N1
U2698,4,127,199,67,65,8,2,1,5,381550,82.26,15,386,N2
U2699,14,325,91,95,76,19,1,4,4,948149,71.52,2,279,N4
U2700,13,375,188,58,86,4,5,1,5,929490,92.94,19,208,N5
U2701,13,69,160,83,56,9,3,2,5,242054,52.98,15,400,N3
U2702,10,364,139,46,23,16,1,5,3,216948,62.28,9,449,N5
U2703,14,483,10,96,99,19,3,5,3,306315,51.35,18,463,N3
U2704,12,252,45,34,12,17,5,1,4,628738,73.31,10,274,N2
U2705,20,216,12,80,74,14,2,3,2,756179,86.88,3,411,N5
U2706,15,168,71,95,49,5,1,2,5,752203,70.47,12,374,N1
U2707,2,208,111,86,41,16,2,5,1,141599,66.92,16,55,N1
U2708,12,269,60,40,15,17,5,4,2,627999,58.97,16,278,N1
U2709,3,94,139,24,10,19,4,3,1,227761,59.23,11,157,N5
U2710,11,180,72,47,89,14,4,3,5,941279,97.13,7,452,N1
U2711,15,323,140,76,55,3,3,1,5,595269,94.22,18,431,N3
U2712,19,280,76,13,70,10,2,5,5,259948,79.79,16,478,N4
U2713,14,332,117,8,21,10,3,2,1,494863,95.71,4,13,N4
U2714,8,459,52,92,70,17,3,5,4,168743,59.96,1,77,N2
U2715,5,398,149,45,51,17,1,1,2,341342,56.1,3,420,N4
U2716,19,282,134,48,91,19,5,4,3,959160,53.27,14,356,N2
U2717,11,460,150,40,53,3,3,4,1,677048,51.91,13,182,N5
U2718,1,161,189,93,29,10,5,2,4,380177,92.85,19,305,N2
U2719,18,493,88,71,69,20,3,2,3,237700,88.09,8,407,N4
U2720,8,301,116,95,10,8,5,3,4,789330,84.6,9,204,N3
U2721,8,92,119,28,66,7,4,1,3,493503,60.47,18,95,N2
U2722,6,161,115,33,85,18,3,4,4,368775,57.47,17,112,N5
U2723,12,141,86,15,12,16,2,3,2,483868,64.88,7,331,N3
U2724,3,292,56,11,17,17,3,5,2,889499,78.35,10,371,N3
U2725,3,493,121,35,40,12,5,5,5,192364,54.96,1,373,N2
U2726,5,81,113,49,68,6,3,5,5,641342,95.02,1,388,N3
U2727,9,460,182,36,64,15,4,2,2,475024,68.41,2,97,N2
U2728,10,68,92,69,90,8,2,5,1,668021,80.25,16,76,N5
U2729,13,496,34,50,97,5,5,5,3,825783,52.55,19,335,N4
U2730,19,55,196,23,57,7,3,5,2,339434,85.52,2,418,N3
U2731,1,208,146,88,11,19,3,5,4,171374,52.91,1,101,N2
U2732,9,300,140,83,70,17,5,5,5,307447,88.67,19,43,N5
U2733,9,66,175,69,73,4,4,5,4,753013,59.0,1,318,N3
U2734,14,465,118,19,10,4,3,2,3,748471,57.79,1,74,N1
U2735,11,118,164,67,39,14,4,5,4,908130,93.15,17,206,N4
U2736,6,94,163,97,36,7,3,5,5,660034,72.53,1,153,N4
U2737,18,151,156,71,85,18,2,3,1,271460,55.78,4,478,N4
U2738,3,54,88,19,88,20,5,2,5,484727,53.85,12,107,N4
U2739,3,125,52,16,100,17,1,4,5,218774,81.91,20,19,N3
U2740,7,110,102,47,85,3,4,5,3,336773,53.88,8,86,N5
U2741,17,301,30,21,43,13,1,5,2,110496,87.72,4,483,N1
U2742,20,493,173,70,63,3,5,1,5,948052,76.26,13,124,N2
U2743,3,478,196,40,42,10,1,5,5,657862,89.36,1,288,N3
U2744,2,144,63,85,66,8,4,1,2,872429,55.71,19,449,N3
U2745,3,283,111,35,24,14,5,2,2,541356,58.04,16,176,N1
U2746,13,400,126,61,73,3,2,2,4,867820,86.53,6,146,N5
U2747,7,459,187,72,52,11,2,3,5,863477,68.65,16,10,N4
U2748,7,335,85,90,49,8,3,4,1,633222,94.32,4,491,N2
U2749,16,322,132,41,58,14,5,4,4,615530,66.91,5,342,N5
U2750,1,59,170,53,59,8,5,4,2,411594,72.41,8,225,N3
U2751,1,99,197,60,5,6,2,1,1,257242,81.8,17,97,N4
U2752,18,217,70,24,29,20,3,4,3,344811,64.61,8,489,N1
U2753,4,87,143,89,78,20,4,1,2,986260,81.54,12,437,N1
U2754,6,222,23,84,32,13,5,2,2,544229,60.64,9,486,N1
U2755,14,326,88,76,90,10,3,3,4,297554,69.3,5,269,N4
U2756,15,417,40,88,51,7,1,4,1,137649,92.34,9,429,N4
U2757,3,75,188,100,68,5,3,1,5,178517,74.05,11,390,N1
U2758,2,398,32,57,58,9,2,3,4,121055,78.41,13,427,N2
U2759,4,441,55,28,52,16,3,1,4,690720,88.32,5,150,N1
U2760,11,250,85,56,91,9,5,2,4,920178,83.89,11,379,N3
U2761,14,270,87,53,62,6,3,4,2,265236,98.17,18,477,N5
U2762,10,467,135,94,42,6,4,1,5,524805,96.56,9,493,N3
U2763,14,148,12,70,31,7,3,2,5,438679,84.97,14,483,N1
U2764,3,63,147,80,11,16,3,4,2,773975,64.12,16,350,N3
U2765,6,150,148,39,80,18,5,1,1,143275,59.06,14,495,N4
U2766,16,342,166,34,49,20,2,3,3,877696,95.99,18,485,N3
U2767,9,360,156,53,80,8,5,1,5,220688,99.29,19,300,N4
U2768,5,406,143,23,45,10,3,2,4,340034,86.77,7,366,N4
U2769,7,415,92,67,76,15,2,2,2,970114,84.81,13,337,N5
U2770,4,362,63,34,59,17,3,2,1,961621,90.91,14,63,N1
U2771,3,125,88,67,78,7,4,4,2,738239,62.13,1,449,N3
U2772,1,403,191,24,94,5,3,4,4,214569,65.17,15,140,N2
U2773,7,142,102,65,98,4,3,4,5,246189,79.5,12,131,N3
U2774,17,94,98,94,32,15,5,3,5,810593,92.09,10,479,N1
U2775,18,187,32,5,42,6,5,4,2,460619,89.78,15,372,N4
U2776,4,237,113,24,75,13,4,3,3,748905,90.51,2,480,N1
U2777,11,403,116,43,18,7,4,4,4,657226,63.77,1,235,N1
U2778,2,375,125,70,69,9,1,2,3,387387,77.51,1,46,N1
U2779,1,348,166,59,76,19,4,4,3,376108,55.77,14,312,N5
U2780,12,407,200,56,98,20,5,2,4,956394,99.56,12,297,N4
U2781,20,240,68,72,45,4,1,5,4,112334,95.23,6,133,N3
U2782,15,182,79,35,98,4,4,1,3,882856,51.76,20,267,N4
U2783,1,206,150,68,94,3,5,5,2,442790,55.6,3,99,N1
U2784,3,404,101,78,27,12,3,1,3,168936,99.31,3,185,N1
U2785,5,229,69,55,41,18,4,2,1,681435,55.95,16,441,N1
U2786,8,360,114,27,82,11,5,4,2,576877,85.64,4,182,N2
U2787,3,228,137,86,64,18,1,1,1,680810,74.07,4,442,N2
U2788,15,94,65,81,40,6,4,5,4,203092,84.08,20,317,N3
U2789,11,384,167,97,89,11,1,2,1,391561,64.71,20,354,N3
U2790,5,89,183,56,71,18,3,3,1,405758,79.35,6,114,N4
U2791,17,461,147,28,14,3,4,2,3,703704,73.4,19,50,N3
U2792,13,56,141,52,11,20,2,3,5,759303,60.98,17,176,N3
U2793,6,187,114,88,36,6,4,3,5,572741,97.73,13,462,N1
U2794,13,272,151,82,72,3,4,2,5,650294,52.58,17,190,N1
U2795,6,191,125,84,21,7,2,3,1,853535,92.92,18,315,N4
U2796,19,351,101,92,13,18,5,3,4,539020,66.93,17,425,N4
U2797,1,204,20,57,45,16,5,1,3,334402,77.11,14,268,N5
U2798,11,174,140,25,13,13,2,3,5,331177,57.38,10,406,N1
U2799,1,383,75,17,97,14,1,5,5,887611,53.87,1,405,N1
U2800,8,360,183,53,33,10,5,3,1,856202,85.39,14,76,N2
U2801,17,490,129,46,64,5,2,5,5,563683,64.55,5,333,N4
U2802,20,438,59,47,58,18,5,2,5,933081,88.75,1,238,N4
U2803,7,344,143,95,60,8,2,4,4,961498,64.66,12,43,N3
U2804,7,239,153,71,51,6,3,5,4,944310,55.24,7,369,N5
U2805,19,390,20,70,100,19,5,1,4,823754,83.91,17,403,N2
U2806,1,380,163,33,84,8,1,3,3,625354,78.73,9,33,N5
U2807,13,227,197,11,77,10,4,4,2,998944,98.84,12,228,N4
U2808,11,66,145,95,26,20,3,4,1,479456,80.15,15,112,N1
U2809,3,132,13,25,27,15,4,4,1,696555,51.04,10,49,N4
U2810,19,179,154,9,100,7,3,1,3,579737,63.69,10,306,N1
U2811,14,391,134,62,74,12,1,1,2,736279,62.65,8,425,N5
U2812,9,270,147,47,58,5,1,5,4,473895,53.95,13,337,N1
U2813,16,494,76,99,10,15,3,4,5,260244,54.57,6,364,N5
U2814,9,182,147,60,19,13,2,1,1,114335,54.77,3,220,N2
U2815,17,466,25,41,70,20,3,3,4,620701,94.36,7,369,N1
U2816,16,243,47,81,90,10,4,4,1,310419,99.7,15,71,N5
U2817,4,278,93,29,28,18,3,3,4,980662,56.42,14,465,N3
U2818,15,292,184,69,53,17,1,4,5,447525,56.25,10,367,N1
U2819,4,210,142,98,84,7,4,3,1,131700,95.96,6,362,N3
U2820,18,169,73,21,41,10,2,4,1,693064,83.56,3,322,N5
U2821,2,69,39,63,78,19,4,4,1,205123,89.13,16,359,N2
U2822,7,258,64,74,77,9,4,1,2,972228,77.29,9,115,N5
U2823,11,385,127,33,19,18,2,2,4,833755,85.47,20,374,N1
U2824,9,384,173,17,99,13,5,1,2,808333,83.2,19,406,N1
U2825,11,400,35,24,49,20,3,1,5,375341,70.95,14,95,N1
U2826,7,195,110,26,82,20,5,5,1,732772,89.67,18,218,N1
U2827,12,142,133,13,68,19,3,4,4,453737,72.93,9,52,N1
U2828,8,213,97,86,96,8,2,3,5,832235,92.93,17,369,N5
U2829,19,69,28,94,87,18,2,4,1,128801,96.44,8,181,N4
U2830,12,271,45,50,34,9,5,3,4,688724,53.24,15,190,N1
U2831,7,142,151,53,73,13,3,3,3,221396,74.16,9,497,N2
U2832,5,173,117,68,34,20,4,4,2,694282,76.64,19,421,N5
U2833,8,133,110,77,53,8,3,2,1,597582,63.65,20,271,N2
U2834,16,158,55,42,97,9,5,1,1,532069,50.87,1,339,N1
U2835,8,118,77,86,68,17,4,5,2,344198,59.37,3,14,N4
U2836,18,220,159,20,46,12,4,2,4,529794,82.13,7,392,N5
U2837,14,433,51,24,19,16,4,4,5,402602,80.34,8,178,N5
U2838,4,355,16,89,66,9,3,3,1,197483,69.19,11,213,N1
U2839,16,293,80,17,90,19,1,3,4,915026,88.72,5,3,N2
U2840,7,365,86,13,6,14,3,4,4,943712,94.04,12,19,N1
U2841,11,498,87,30,84,9,5,1,4,764336,65.41,4,47,N5
U2842,4,430,45,23,84,16,1,3,1,756858,98.39,14,160,N5
U2843,12,257,130,24,37,7,5,5,5,967189,81.89,18,206,N1
U2844,1,315,193,13,64,3,1,3,1,717273,59.8,17,498,N5
U2845,5,332,59,87,41,11,2,2,1,486192,89.77,15,296,N5
U2846,1,459,162,89,91,7,2,5,5,977539,78.72,11,446,N2
U2847,16,389,153,40,78,9,1,1,2,906639,97.68,16,352,N3
U2848,7,170,113,12,10,8,5,2,3,269697,59.04,3,438,N2
U2849,14,196,10,41,87,13,4,2,4,987897,65.12,7,166,N5
U2850,8,158,145,18,67,15,4,5,3,866508,57.5,10,334,N4
U2851,4,96,113,25,49,14,3,5,2,438766,92.96,18,194,N1
U2852,19,298,161,54,48,13,3,3,3,783417,54.97,5,256,N3
U2853,11,271,114,56,51,5,2,4,4,767792,68.59,12,475,N2
U2854,10,206,194,19,12,8,1,2,2,233038,73.24,5,305,N1
U2855,14,276,70,54,66,3,1,5,1,923207,64.06,6,116,N4
U2856,2,269,159,65,7,5,1,2,3,422101,53.81,13,51,N4
U2857,8,52,43,23,100,16,1,4,3,839549,80.48,5,152,N5
U2858,20,210,77,18,31,3,5,3,3,646308,91.36,12,270,N4
U2859,3,423,29,31,27,20,2,1,2,972079,78.92,10,34,N1
U2860,19,405,38,13,83,14,1,1,2,523394,67.51,3,75,N2
U2861,3,398,80,98,49,11,4,4,1,350987,60.98,19,24,N2
U2862,6,255,37,22,34,13,3,1,3,257870,91.41,18,211,N3
U2863,14,190,12,97,84,17,1,3,5,207819,76.58,10,212,N4
U2864,11,386,168,84,64,17,1,1,1,879996,93.66,14,479,N5
U2865,16,126,155,10,45,5,1,2,3,353955,51.11,19,181,N5
U2866,16,143,125,53,86,18,1,4,2,329719,87.64,5,459,N2
U2867,2,113,73,99,72,10,5,3,2,873260,66.19,4,391,N1
U2868,3,51,76,73,80,19,2,1,5,846791,75.23,3,168,N1
U2869,11,443,194,100,32,10,1,4,3,268796,65.77,3,497,N4
U2870,9,389,70,16,31,20,1,5,3,843891,85.67,1,243,N1
U2871,10,252,178,36,40,19,3,3,1,137387,58.89,18,412,N4
U2872,18,187,166,90,24,17,1,2,4,208306,67.52,7,351,N3
U2873,1,427,105,30,60,5,2,4,1,623719,61.7,2,79,N4
U2874,7,351,89,32,51,20,2,5,3,763839,58.62,13,311,N2
U2875,1,183,129,58,96,12,5,2,4,336389,67.08,6,206,N1
U2876,2,116,168,62,84,16,2,1,1,192013,88.43,6,390,N3
U2877,18,193,106,84,44,15,3,4,3,569715,93.87,18,220,N2
U2878,6,352,139,85,15,15,3,4,1,820093,93.81,9,31,N2
U2879,13,461,92,54,37,3,5,3,2,893124,72.57,9,478,N1
U2880,7,326,187,74,99,20,1,1,1,205994,60.3,18,264,N4
U2881,15,316,141,9,29,13,1,3,4,689219,51.19,2,492,N4
U2882,6,354,179,66,53,8,3,1,3,854671,64.29,1,342,N2
U2883,19,207,197,78,29,10,3,1,1,880149,69.58,13,471,N1
U2884,18,488,95,98,56,13,5,5,1,602581,65.37,9,244,N4
U2885,1,122,108,51,83,11,1,5,2,150977,64.96,6,270,N2
U2886,16,445,136,86,80,20,4,4,4,867379,88.95,9,275,N5
U2887,11,251,174,45,20,4,2,5,3,954795,65.4,19,428,N4
U2888,12,382,109,100,89,11,2,2,5,594787,50.93,3,298,N2
U2889,2,321,136,61,51,5,1,5,3,616570,66.04,12,393,N3
U2890,20,139,85,48,15,19,4,4,4,134320,55.69,9,153,N5
U2891,4,237,56,100,70,16,2,1,2,449248,55.42,7,155,N1
U2892,10,470,137,19,22,20,1,4,3,121051,93.1,7,341,N2
U2893,5,378,10,57,5,13,2,2,2,317439,83.1,20,461,N4
U2894,9,174,131,21,52,15,1,2,4,430864,90.07,2,412,N1
U2895,8,78,64,67,53,11,1,5,2,162354,51.07,6,474,N2
U2896,11,282,193,44,15,9,5,2,4,161332,98.48,8,132,N4
U2897,7,83,72,14,9,12,2,1,4,645821,51.57,14,100,N5
U2898,19,172,20,19,39,18,2,5,3,195390,90.03,19,292,N2
U2899,19,332,176,79,95,15,5,5,1,502754,54.04,2,259,N3
U2900,19,386,127,55,90,17,1,2,1,627569,61.89,11,465,N2
U2901,1,455,18,72,40,5,4,2,1,449997,50.87,6,308,N4
U2902,14,335,159,34,53,16,1,1,3,906797,63.28,6,423,N3
U2903,9,187,103,31,7,4,2,4,2,743035,79.22,2,325,N1
U2904,19,480,26,68,39,11,3,5,1,673350,88.73,11,242,N3
U2905,3,54,76,64,33,4,4,4,3,920928,96.28,6,267,N3
U2906,16,175,42,66,96,8,3,3,1,592837,77.45,12,228,N3
U2907,2,444,148,55,5,13,4,4,1,359962,55.34,19,57,N4
U2908,17,488,160,23,63,9,5,4,3,700446,92.62,1,196,N3
U2909,19,362,62,85,26,8,3,5,3,350393,65.23,20,188,N5
U2910,1,200,192,58,64,19,1,2,5,189457,83.89,19,306,N2
U2911,7,105,72,32,51,7,2,4,2,745089,66.5,16,102,N2
U2912,15,348,73,7,40,14,3,1,4,537954,50.93,9,187,N4
U2913,9,65,28,93,15,14,5,2,2,427240,61.6,14,208,N5
U2914,6,408,33,83,73,18,1,3,2,957052,81.9,15,228,N4
U2915,20,335,109,54,53,13,1,2,3,765533,54.13,12,136,N5
U2916,6,412,151,35,8,7,4,2,4,753587,75.34,2,281,N4
U2917,19,277,42,67,58,9,2,2,2,380779,76.48,5,44,N1
U2918,15,159,113,53,23,8,5,3,2,504463,58.46,14,63,N1
U2919,16,120,160,20,46,18,2,1,5,969835,57.25,18,166,N4
U2920,11,249,131,56,75,9,1,1,2,682340,92.04,17,439,N1
U2921,20,215,76,54,37,10,3,4,3,245172,70.11,8,49,N2
U2922,16,146,85,34,42,12,3,2,1,777726,86.94,12,405,N3
U2923,2,236,79,14,32,5,3,3,1,204819,87.82,2,315,N3
U2924,5,407,168,23,31,14,1,2,4,464098,66.93,11,351,N5
U2925,6,231,138,94,28,9,5,5,4,264555,82.53,18,153,N2
U2926,3,487,63,97,16,3,4,5,5,450611,53.05,14,49,N1
U2927,3,411,183,31,18,16,2,1,2,797885,87.26,12,54,N3
U2928,5,51,49,84,77,14,5,2,1,604049,79.75,13,359,N2
U2929,7,240,12,15,9,20,4,2,1,530222,65.32,18,271,N4
U2930,16,202,90,26,22,15,5,4,5,469875,91.86,6,225,N4
U2931,20,298,21,6,71,7,1,4,4,285380,98.61,20,31,N1
U2932,14,299,50,43,59,16,4,1,2,620540,75.78,2,312,N1
U2933,20,57,199,93,30,12,3,3,4,418793,83.01,6,147,N3
U2934,6,320,192,17,58,8,4,2,1,842368,64.41,13,169,N1
U2935,7,136,174,59,66,5,4,4,3,508595,82.45,15,400,N1
U2936,2,413,114,56,30,16,2,4,2,784667,81.46,13,183,N5
U2937,6,244,62,47,49,16,2,4,5,857974,74.22,16,346,N3
U2938,2,428,122,68,99,15,2,3,2,614856,80.88,4,3,N1
U2939,9,482,34,76,34,12,5,4,1,459314,90.23,11,62,N5
U2940,9,181,177,53,17,20,2,5,4,792789,74.76,15,114,N5
U2941,1,289,187,48,69,5,2,2,1,557308,67.39,16,364,N4
U2942,7,115,19,74,42,12,2,1,4,471949,64.46,1,306,N2
U2943,5,209,113,58,76,18,3,1,3,859780,81.98,5,240,N1
U2944,5,266,112,90,23,5,2,3,3,270069,52.4,14,160,N2
U2945,18,135,196,20,6,13,2,5,2,440164,76.5,6,398,N3
U2946,17,163,22,23,32,7,4,4,2,382692,57.94,6,327,N2
U2947,10,209,21,51,22,13,4,5,4,102096,90.86,18,226,N2
U2948,5,364,119,61,12,9,1,2,4,731758,72.39,1,311,N1
U2949,5,72,88,76,30,5,2,4,5,941213,67.22,20,394,N2
U2950,14,347,21,72,36,18,2,5,4,329927,86.81,3,48,N1
U2951,7,312,91,46,26,16,2,5,1,730076,51.03,18,27,N3
U2952,8,167,63,7,89,13,3,3,3,960716,59.06,5,76,N2
U2953,2,198,149,87,99,14,3,4,1,351267,66.15,18,262,N3
U2954,2,409,56,34,35,5,2,3,4,869147,50.75,14,444,N3
U2955,15,479,157,74,55,5,2,1,3,271619,52.28,19,423,N5
U2956,12,209,36,98,36,16,3,3,1,275856,55.14,2,397,N5
U2957,16,381,107,77,18,4,1,1,1,656741,79.83,1,315,N3
U2958,16,254,150,58,47,5,5,5,2,994880,55.82,3,263,N1
U2959,17,330,57,100,87,9,4,3,1,652102,91.39,5,85,N2
U2960,13,374,176,55,87,8,4,2,3,636518,51.15,18,236,N2
U2961,10,374,73,45,88,17,2,2,1,539655,75.33,19,59,N1
U2962,16,364,123,46,39,17,4,1,2,653799,98.79,4,23,N1
U2963,20,290,150,88,30,17,3,2,5,565362,91.37,5,21,N3
U2964,4,421,48,37,26,14,5,2,4,549772,51.31,2,221,N4
U2965,13,72,72,11,94,7,2,1,4,179703,56.5,20,372,N3
U2966,18,435,142,90,85,12,4,2,3,820987,91.87,5,139,N1
U2967,9,96,39,75,78,4,3,5,1,247392,59.82,8,355,N2
U2968,15,68,74,5,95,16,2,5,4,425183,55.9,17,194,N5
U2969,11,413,162,51,12,10,5,3,4,410401,70.18,12,228,N4
U2970,20,322,124,55,92,3,1,3,4,497935,91.81,20,358,N2
U2971,5,99,140,69,85,12,4,5,2,705093,91.31,11,118,N4
U2972,17,128,53,97,77,20,5,3,5,709329,97.48,14,303,N5
U2973,4,495,149,83,8,9,2,3,1,935152,69.81,13,362,N5
U2974,8,161,101,12,83,4,2,5,4,600425,69.31,13,313,N1
U2975,2,99,87,70,98,13,4,3,2,593635,52.94,5,15,N2
U2976,20,107,33,57,52,6,2,5,3,284574,77.08,16,426,N1
U2977,8,89,134,50,46,14,3,4,1,343627,77.59,9,465,N4
U2978,4,71,24,88,35,18,1,3,2,477918,67.28,17,89,N2
U2979,13,59,186,35,52,14,4,1,2,814762,85.74,1,466,N2
U2980,20,396,46,97,45,9,4,2,2,411974,90.62,11,225,N2
U2981,11,185,76,80,27,15,2,4,4,362678,67.85,4,114,N4
U2982,1,321,181,72,70,4,5,4,2,905044,64.21,12,263,N1
U2983,8,110,39,100,75,13,5,2,2,991570,91.48,2,124,N1
U2984,4,81,176,78,30,8,1,2,1,955998,66.82,5,483,N1
U2985,3,96,81,92,50,9,3,1,1,836456,56.32,16,171,N2
U2986,6,337,88,98,74,19,4,2,2,159797,58.63,1,431,N1
U2987,15,415,70,25,100,4,4,2,3,581876,78.17,10,54,N4
U2988,2,185,179,71,46,8,3,4,1,991220,95.27,17,242,N3
U2989,9,471,30,7,72,12,4,1,1,507135,84.15,8,444,N1
U2990,18,62,33,13,63,11,5,4,2,744289,95.84,12,319,N2
U2991,16,422,127,35,84,4,3,1,2,608826,75.87,14,343,N2
U2992,1,422,13,100,36,18,2,1,3,493559,79.37,9,178,N3
U2993,9,242,37,83,14,9,4,4,2,333349,59.2,9,391,N5
U2994,16,331,12,100,60,5,4,3,4,779545,79.04,7,258,N4
U2995,10,363,103,43,80,3,1,3,2,625300,81.6,4,495,N2
U2996,18,437,142,45,23,19,1,4,2,233890,70.07,16,273,N3
U2997,6,137,127,18,100,15,4,1,1,983814,88.26,11,69,N3
U2998,6,185,179,97,44,11,2,2,2,104926,92.05,14,146,N5
U2999,9,304,189,88,28,18,1,4,3,946696,81.55,6,103,N5
U3000,16,232,38,79,5,3,5,5,4,432012,55.13,11,221,N4
U3001,4,297,184,12,58,16,1,3,3,857671,86.98,11,418,N5
U3002,19,416,121,9,82,10,3,4,4,716109,78.11,8,21,N3
U3003,20,429,65,92,92,10,1,1,2,695357,65.48,8,235,N5
U3004,20,212,176,45,34,7,2,2,5,803798,65.0,5,499,N5
U3005,8,169,142,42,48,16,2,4,2,207910,88.85,2,170,N5
U3006,4,345,28,24,53,4,2,5,5,664454,92.36,5,182,N1
U3007,15,99,91,67,100,6,1,4,1,695616,74.53,17,83,N2
U3008,3,112,137,35,62,15,4,1,1,773206,80.62,12,497,N3
U3009,15,155,98,62,11,10,3,4,1,952109,78.73,19,172,N5
U3010,5,103,142,12,82,20,1,5,2,853208,79.27,2,499,N4
U3011,3,132,17,100,64,5,1,5,5,686467,56.77,6,194,N1
U3012,2,111,193,55,56,15,4,4,3,615075,94.07,14,24,N5
U3013,8,331,115,69,18,17,4,1,3,360642,67.82,2,270,N1
U3014,17,208,24,70,64,3,2,2,1,779386,94.84,20,463,N2
U3015,1,454,82,12,84,10,3,2,2,959984,68.95,3,233,N1
U3016,11,244,172,94,25,6,1,4,2,470761,58.14,1,420,N2
U3017,14,429,68,95,11,4,5,1,3,932453,66.15,9,354,N1
U3018,15,142,35,63,14,13,2,2,4,666480,93.79,5,249,N2
U3019,10,132,40,100,67,8,5,2,1,383937,98.14,14,336,N1
U3020,7,476,153,25,32,4,5,5,4,846394,81.33,15,418,N5
U3021,5,160,19,31,81,18,3,3,3,463703,60.76,12,15,N3
U3022,4,311,52,63,28,14,2,3,1,682340,55.8,6,475,N4
U3023,14,128,160,90,6,18,2,1,2,792838,68.7,19,11,N3
U3024,1,500,121,91,67,13,3,1,5,444635,76.26,6,103,N3
U3025,10,328,152,62,83,5,4,4,4,657798,70.05,14,305,N3
U3026,12,69,40,82,35,4,1,1,1,365822,86.71,14,414,N5
U3027,9,474,106,66,19,19,3,4,1,885138,63.43,7,6,N4
U3028,10,125,69,71,78,13,5,2,4,814322,93.97,20,122,N2
U3029,11,368,62,74,95,3,4,5,3,582338,61.96,8,436,N3
U3030,4,163,48,16,95,6,1,2,4,388877,81.78,10,277,N4
U3031,12,414,11,79,68,19,5,4,1,160147,64.19,4,462,N3
U3032,1,182,93,82,48,8,3,4,5,899309,52.19,9,94,N3
U3033,12,266,108,97,78,18,2,4,2,449648,53.97,10,139,N4
U3034,12,334,85,39,68,20,5,1,1,101284,98.95,1,487,N4
U3035,9,442,84,93,93,6,1,3,2,396602,50.95,20,425,N1
U3036,17,258,45,42,5,7,5,5,2,266070,52.99,8,266,N3
U3037,1,317,98,57,43,13,4,2,1,957682,62.85,1,220,N5
U3038,2,58,174,78,35,4,2,2,5,649324,91.39,7,270,N5
U3039,9,89,186,32,40,9,3,4,5,770852,72.84,11,432,N3
U3040,16,211,139,49,14,19,2,3,1,905232,93.7,16,299,N5
U3041,10,436,21,71,15,4,3,1,1,677514,64.14,7,240,N5
U3042,9,207,67,75,89,12,4,3,2,258597,51.05,14,422,N3
U3043,12,229,60,94,6,16,3,1,4,495860,83.55,3,102,N5
U3044,14,333,12,17,76,16,5,1,2,334316,93.51,13,347,N3
U3045,13,205,59,91,20,12,4,5,3,336862,85.24,8,364,N5
U3046,8,389,148,81,50,3,2,5,4,632168,95.24,20,82,N3
U3047,18,192,124,26,73,5,1,4,2,790167,94.86,5,105,N4
U3048,13,409,16,90,62,3,3,3,1,564227,91.8,18,178,N3
U3049,15,74,179,73,48,5,2,5,3,140129,74.53,9,153,N3
U3050,10,82,76,81,24,10,1,4,5,358984,71.45,16,169,N1
U3051,4,400,14,49,27,18,2,1,2,410232,52.3,19,118,N3
U3052,4,200,97,41,85,17,1,1,5,207249,56.1,16,137,N4
U3053,4,65,138,91,40,14,3,4,5,661357,60.98,2,215,N5
U3054,7,259,172,81,17,20,4,1,2,988649,59.32,18,483,N2
U3055,1,60,43,69,34,11,3,1,1,102990,72.5,8,233,N5
U3056,1,419,90,20,50,15,2,4,3,670564,96.05,16,17,N1
U3057,17,381,45,53,45,18,2,2,5,986960,79.76,3,110,N5
U3058,4,203,28,90,61,4,5,4,2,677463,77.96,4,175,N5
U3059,14,499,56,46,15,11,2,1,3,911495,65.61,20,116,N1
U3060,1,55,76,78,57,10,5,5,5,740737,81.38,7,381,N3
U3061,6,455,25,54,33,7,5,5,2,553519,82.4,2,447,N1
U3062,19,93,135,76,18,5,1,1,5,616063,64.23,6,479,N1
U3063,10,103,195,28,73,5,1,2,3,225168,87.04,5,498,N4
U3064,11,254,130,76,80,19,4,2,3,693666,56.74,1,335,N1
U3065,12,159,184,43,14,20,1,1,3,527211,89.54,15,239,N5
U3066,2,149,79,15,6,6,2,4,3,864305,98.85,15,410,N3
U3067,16,130,191,100,10,12,4,4,3,268877,91.44,16,62,N2
U3068,14,391,46,73,86,5,4,2,3,101332,96.37,2,14,N5
U3069,2,455,143,63,41,20,2,4,5,518751,98.68,11,53,N3
U3070,4,419,97,69,32,15,4,4,1,112622,68.59,12,95,N5
